Gene_ID	Trifoliate	Leaves	Roots
Glysoja.01G001438	0	0	0.409952
Glysoja.01G001440	0	0	0
Glysoja.01G001446	0.111614	0	0
Glysoja.01G001450	0	0	0
Glysoja.01G001451	0	0	0.169093
Glysoja.01G001452	0	0	0
Glysoja.01G001453	0	0	0
Glysoja.01G001454	0	0.130263	0
Glysoja.01G001455	0	0	0
Glysoja.01G001457	0	0	0
Glysoja.01G001461	0	0	0
Glysoja.01G001465	0.30836	0	0
Glysoja.01G001466	0	0	0.378559
Glysoja.01G001467	0.020641	0	0.043134
Glysoja.01G001468	0.020641	0	0
Glysoja.01G001469	0	0	0.378559
Glysoja.01G001471	0	0	0
Glysoja.01G001472	0	0	0.145374
Glysoja.01G001473	0	0	0
Glysoja.01G001475	0	0	0
Glysoja.01G001478	0	0	0
Glysoja.01G001482	0.119419	0	0.04118
Glysoja.01G001483	0	0.546484	0
Glysoja.01G001487	0	0	0
Glysoja.01G001488	0	0	0
Glysoja.01G001489	0	0	0
Glysoja.01G001490	0	0	0
Glysoja.01G001491	0	0	0
Glysoja.01G001492	0	0	0
Glysoja.01G001493	0.805087	0.428596	1.092351
Glysoja.01G001494	0	0	0
Glysoja.01G001495	0	0	0
Glysoja.01G001496	0	0	0
Glysoja.01G001497	0.079768	0.111922	0
Glysoja.01G001498	0	0.087381	0.053291
Glysoja.01G001499	0	0	0
Glysoja.01G001500	0	0	0
Glysoja.01G001501	0	0	0
Glysoja.01G001502	0	0	0
Glysoja.01G001504	0	0	0
Glysoja.01G001505	0	0	0
Glysoja.01G001506	0	1.200264	0.063319
Glysoja.01G001507	0	0	0
Glysoja.01G001508	0	0	0
Glysoja.01G001509	0	0	0
Glysoja.01G001510	0	0	0
Glysoja.01G001511	0	0	0
Glysoja.01G001512	0	0	0
Glysoja.01G001513	0	0	0
Glysoja.01G001514	0	0	0
Glysoja.01G001515	0	0	0
Glysoja.01G001516	0	0	0
Glysoja.01G001517	0	0.369063	0.7008
Glysoja.01G001519	0	0	0
Glysoja.01G001520	0	0	0
Glysoja.01G001521	0	0	0
Glysoja.01G001523	0	0	0
Glysoja.01G001525	0	0	0
Glysoja.01G001526	0	0	0
Glysoja.01G001527	0.739724	0.599873	0.790057
Glysoja.01G001529	0.078503	0	0
Glysoja.01G001533	0	0	0
Glysoja.01G001534	0	0	0
Glysoja.01G001535	0	0	0
Glysoja.01G001536	0	0	0
Glysoja.01G001537	0	0.267136	0.878241
Glysoja.01G001538	0	0.043062	0
Glysoja.01G001545	0.844093	0.155154	0.165652
Glysoja.01G001546	0	0	0
Glysoja.01G001551	0	0	0
Glysoja.01G001552	0	0	0
Glysoja.01G001556	0.057094	0.094869	0.644499
Glysoja.01G001557	0	0	0
Glysoja.01G001558	0	0	0
Glysoja.01G001559	0	0	0
Glysoja.01G001561	0	0	0
Glysoja.01G001567	0	0	0
Glysoja.01G001568	0	0	0
Glysoja.01G001571	0	0	0
Glysoja.01G001572	0.511242	0.75482	0.98914
Glysoja.01G001573	0	0	0
Glysoja.01G001574	0.46686	0.231528	0.29475
Glysoja.01G001575	0.914488	0.436068	0.44402
Glysoja.01G001576	0.31609	0.16863	0
Glysoja.01G001578	0	0	0
Glysoja.01G001581	0.303235	0.332647	0.645759
Glysoja.01G001582	0.921072	0.823325	1.45481
Glysoja.01G001584	0	0	0.143453
Glysoja.01G001589	0.381071	0.312418	0.333747
Glysoja.01G001591	0	0	0
Glysoja.01G001595	0	0	0
Glysoja.01G001599	0.564304	0.084322	0.132593
Glysoja.01G001613	0.591521	0.714112	0.758183
Glysoja.01G001616	0.284646	0.290305	0.542265
Glysoja.01G001617	0.282837	0.25033	0
Glysoja.01G001619	0	0.205555	0
Glysoja.01G001620	0	0	0
Glysoja.01G001628	0.503392	0.28077	0.523028
Glysoja.01G001633	0.39436	0.295694	0.835731
Glysoja.01G001634	0	0	0
Glysoja.01G001635	0	0.045718	0.04554
Glysoja.01G001641	0.672343	0.281671	1.350807
Glysoja.01G001643	0	0	0
Glysoja.01G001645	0.527338	0.874389	0.691768
Glysoja.01G001646	0	0	0
Glysoja.01G001650	0	0	0
Glysoja.01G001652	0	0	0
Glysoja.01G001656	0	0	0
Glysoja.01G001663	0	0	0.487113
Glysoja.01G001666	0	0	0
Glysoja.01G001671	0	0.450643	0.840045
Glysoja.01G001674	0.754425	0.374846	0.280305
Glysoja.01G001678	0.482347	0.261699	0.524424
Glysoja.01G001680	0.678608	0.264289	0.369536
Glysoja.01G001681	0	0	0
Glysoja.01G001682	0	0	0
Glysoja.01G001684	0	0	0
Glysoja.01G001687	0.868902	0.619087	0.207409
Glysoja.01G001688	0	0	0
Glysoja.01G001690	0	0	0
Glysoja.01G001691	0	0	0
Glysoja.01G001693	0.523637	0.180573	0.32197
Glysoja.01G001699	0	0	0
Glysoja.01G001701	0.065224	0.135473	0.134948
Glysoja.01G001702	0	0	0.680498
Glysoja.01G001708	0.997017	0.69144	1.545502
Glysoja.01G001728	0	0.203581	0.369214
Glysoja.01G001744	0	0	0
Glysoja.01G001745	0	0	0.292511
Glysoja.01G001751	0	0	0
Glysoja.01G001752	0	0	0
Glysoja.01G001753	0	0	0
Glysoja.01G001757	0.677435	0.107484	0
Glysoja.01G001758	0	0	0
Glysoja.01G001760	0.495396	0.614396	0.776454
Glysoja.01G001761	0	0	0.040372
Glysoja.01G001765	0	0	0
Glysoja.01G001768	0	0.139443	0
Glysoja.01G001771	0	0	0
Glysoja.01G001777	0.254782	0.16311	0.564223
Glysoja.01G001783	0	0	0
Glysoja.01G001790	0.568901	0	0
Glysoja.01G001799	0.077272	0	0.197622
Glysoja.01G001801	0.358986	0.522889	0.475921
Glysoja.01G001806	0.124064	0.104286	0.135893
Glysoja.01G001809	0	0	0
Glysoja.01G001810	0	0	0.595492
Glysoja.01G001811	0.271313	0.23716	0
Glysoja.01G001816	0.373211	0.473938	0.590339
Glysoja.01G001819	0	0	0.02581
Glysoja.01G001821	0.09243	0.550065	0.739171
Glysoja.01G001823	0	0	0.019358
Glysoja.01G001836	0	0	0
Glysoja.01G001837	0.592167	0.123324	0.020157
Glysoja.01G001838	0	0	0
Glysoja.01G001839	0	0	0.045848
Glysoja.01G001840	0	0	0
Glysoja.01G001841	0	0	0
Glysoja.01G001858	0.399996	0.285262	0.711961
Glysoja.01G001859	0.043706	0	0.274931
Glysoja.01G001860	0	0	0
Glysoja.01G001862	0.268064	0.246321	0.329082
Glysoja.01G001865	0	0.062357	0
Glysoja.01G001866	0	0	0.237764
Glysoja.01G001873	0	0	0
Glysoja.01G001878	0.316622	0	0.063426
Glysoja.01G001884	0	0	0
Glysoja.01G001886	0	0	0.245697
Glysoja.01G001887	0.10452	0	0
Glysoja.01G001888	0.557706	0.136119	0.698048
Glysoja.01G001892	0	0	0.150012
Glysoja.01G001896	0.447591	0.165048	0.771562
Glysoja.01G001898	0	0	0
Glysoja.01G001901	0	0.150909	0.432933
Glysoja.01G001904	0.567243	0.417992	0
Glysoja.01G001906	0.012831	0.013414	0.013362
Glysoja.01G001909	0	0	0
Glysoja.01G001910	0	0	0
Glysoja.01G001911	0	0	0
Glysoja.01G001913	0	0.089929	0
Glysoja.01G001914	0.663756	0	0.754552
Glysoja.01G001918	0.059674	0	0.223333
Glysoja.01G001927	0.117287	0.472323	0
Glysoja.01G001932	0.488236	0.16986	0.507607
Glysoja.01G001935	0	0	0
Glysoja.01G001940	0.110239	0.162282	0.512984
Glysoja.01G001943	0.224853	0.153628	0.14079
Glysoja.01G001948	0	0	0
Glysoja.01G001958	0.128456	0	0.172969
Glysoja.01G001961	0	0	0
Glysoja.01G001963	0	0	0
Glysoja.01G001965	0.066211	0.02292	0
Glysoja.01G001966	0	0	0
Glysoja.01G001967	0	0	0
Glysoja.01G001970	0.671283	0.493283	0.839645
Glysoja.01G001971	0	0	0.202585
Glysoja.01G001972	0.436841	0.227235	0.693995
Glysoja.01G001979	0	0	0
Glysoja.01G001993	0.421267	0.125261	0.545067
Glysoja.01G001995	0.671024	0.472455	0.254922
Glysoja.01G001998	0	0.592637	0.122647
Glysoja.01G002000	0	0	0.101193
Glysoja.01G002006	0	0	0
Glysoja.01G002010	0.324653	0.382844	0.043392
Glysoja.01G002013	0.816101	0.484455	0.720618
Glysoja.01G002022	0	0.451547	0
Glysoja.01G002024	0.547391	0.141369	0
Glysoja.01G002026	0.762341	0.107005	0.250003
Glysoja.01G002028	0	0.284819	0
Glysoja.01G002029	0.37081	0.135192	0.5949
Glysoja.01G002034	0.85869	0.204295	0.370978
Glysoja.01G002035	0	0	0
Glysoja.01G002043	0.304077	0	0.137571
Glysoja.01G002047	0.869157	0.415493	0.856817
Glysoja.01G002048	0	0.140573	0.704839
Glysoja.01G002054	0.515366	0.424632	0.818533
Glysoja.01G002056	0.276881	0.073825	0
Glysoja.01G002057	0	0.056586	0.888354
Glysoja.01G002059	0	0.056527	0.085718
Glysoja.01G002060	0.165879	0	0
Glysoja.01G002064	0.208908	0	0
Glysoja.01G002065	0	0	0
Glysoja.01G002069	0	0	0.0731
Glysoja.01G002072	0.075495	0.109764	0.146306
Glysoja.01G002074	0	0	0.268204
Glysoja.01G002075	0.320308	0	0
Glysoja.01G002077	0	0.118775	0.080116
Glysoja.01G002082	0.609161	0	0
Glysoja.01G002085	0.064833	0	0.426492
Glysoja.01G002090	0.175149	0.295883	0
Glysoja.01G002091	0.738407	0.462064	0.913678
Glysoja.01G002093	0	0	0.282033
Glysoja.01G002100	0	0	0
Glysoja.01G002108	0.720808	0.070471	0
Glysoja.01G002110	0	0	0.063383
Glysoja.01G002112	0	0	0.077124
Glysoja.01G002114	0.322802	0.095273	0.092041
Glysoja.01G002118	0.041257	0.085121	0.04268
Glysoja.01G002119	0.274247	0.272702	0.438636
Glysoja.01G002120	0.796549	0	0.205769
Glysoja.01G002126	0.622821	0.50281	0.064711
Glysoja.01G002127	0.10398	0.624395	0.736236
Glysoja.01G002130	0	0	0
Glysoja.01G002135	0.44213	0.319865	0.845996
Glysoja.01G002139	0.39033	0.30718	0.871615
Glysoja.01G002142	0.567611	0.429475	0.499812
Glysoja.01G002152	0	0	0
Glysoja.01G002153	0	0	0
Glysoja.01G002154	0	0	0.098294
Glysoja.01G002157	0	0	0.358449
Glysoja.01G002165	0.236832	0	0
Glysoja.01G002172	0.280951	0.03919	0.40012
Glysoja.01G002177	0	0	0
Glysoja.01G002183	0.345527	0	0.07579
Glysoja.01G002186	0.15794	0.136942	0.834013
Glysoja.01G002196	0	0	0
Glysoja.01G002202	0.180853	0.26448	0.542357
Glysoja.01G002210	0.719184	0.491489	0.467648
Glysoja.01G002225	0	0	0
Glysoja.01G002226	0	0	0
Glysoja.01G002238	0.644151	0.259422	0.143335
Glysoja.01G002239	0.072653	0	0.100325
Glysoja.01G002241	0.17071	0	0
Glysoja.01G002242	0	0	0
Glysoja.01G002243	0	0.088902	0
Glysoja.01G002246	0.260956	0.200055	0.556495
Glysoja.01G002247	0	0	0
Glysoja.01G002248	0	0	0
Glysoja.01G002250	0	0	0
Glysoja.01G002258	0	0	0.194173
Glysoja.01G002262	0.293556	0.076728	0.457562
Glysoja.01G002265	0	0	0
Glysoja.01G002270	0.10288	0	0.38548
Glysoja.01G002271	0	0	0
Glysoja.01G002276	0	0.144334	0
Glysoja.01G002278	0	0	0
Glysoja.01G002280	0.434825	0.262476	0.91796
Glysoja.01G002283	0.488856	0.182486	0.247708
Glysoja.01G002285	0.247843	0.234493	0.484443
Glysoja.01G002286	0	0	0
Glysoja.01G002292	0.200226	0	0
Glysoja.01G002299	0	0	0
Glysoja.01G002302	0.057778	0	0
Glysoja.01G002305	0.683337	0.166979	0.249497
Glysoja.01G002306	0.30692	0	0.512244
Glysoja.01G002308	0.529577	0.26369	0.24694
Glysoja.01G002310	0	0	0
Glysoja.01G002311	0.106279	0	0
Glysoja.01G002320	0.940139	0.788251	0.807657
Glysoja.01G002323	0.215274	0.069144	0.340019
Glysoja.01G002329	0	0	0
Glysoja.01G002336	0	0.082177	0.911459
Glysoja.01G002342	0	0.058752	0.041357
Glysoja.01G002343	0	0	0
Glysoja.01G002344	0.609213	0.194182	0.826822
Glysoja.01G002345	0.552757	0.510556	0.963812
Glysoja.01G002350	0.80602	0.118834	0.260106
Glysoja.01G002356	0	0	0
Glysoja.01G002358	0.107252	0.192858	0.179573
Glysoja.01G002360	0.379947	0.396217	0.519049
Glysoja.01G002366	0.318864	0.329293	0.360535
Glysoja.01G002370	0.320877	0.188862	0.857183
Glysoja.01G002376	0.82203	0.690682	0.844004
Glysoja.01G002377	0	0	0
Glysoja.01G002383	0.300287	0.024922	0.228309
Glysoja.01G002385	0	0	0
Glysoja.01G002391	0.053251	0.080912	0.163779
Glysoja.01G002396	0.156197	0	0.33071
Glysoja.01G002398	0	0.019375	0
Glysoja.01G002402	0	0	0
Glysoja.01G002404	0	0	0
Glysoja.01G002405	0.125177	0.068485	0.163666
Glysoja.01G002409	0.456734	0.06996	0.069689
Glysoja.01G002412	0	0	0.354387
Glysoja.01G002416	0	0	0
Glysoja.01G002417	0	0.037699	0
Glysoja.01G002419	0.877601	0.96628	0.403004
Glysoja.01G002430	0	0	0.07792
Glysoja.01G002432	0.858427	0.273935	0.733287
Glysoja.01G002433	0	0	0
Glysoja.01G002439	0	0	0
Glysoja.01G002441	0.084782	0	0.584535
Glysoja.01G002443	0.539197	0.627062	1.04377
Glysoja.01G002446	0.178238	0.092552	0.183772
Glysoja.01G002448	0	0	0
Glysoja.01G002450	0.420563	0.036437	0.145185
Glysoja.01G002451	0.196616	0	0
Glysoja.01G002455	0.134042	0	0
Glysoja.01G002456	0	0	0
Glysoja.01G002457	0	0	0
Glysoja.01G002462	0.979829	0.757707	0.961781
Glysoja.01G002463	0.845781	0.641442	0.983847
Glysoja.01G002471	0	0	0
Glysoja.01G002473	0	0.896359	0.441361
Glysoja.01G002481	0	0	0
Glysoja.01G002494	0	0	0
Glysoja.01G002496	0	0	0.576685
Glysoja.01G002500	0.106798	0	0
Glysoja.01G002501	0.187215	0	0
Glysoja.01G002511	0.549412	0.270517	1.031432
Glysoja.01G002519	0	0	0.016902
Glysoja.01G002521	0.1771	0.092115	0
Glysoja.01G002523	0.522175	0.709549	0.25122
Glysoja.01G002526	0.120294	0.304825	0.247466
Glysoja.02G002531	0.411451	0.376728	0.347688
Glysoja.02G002538	0.076548	0	0
Glysoja.02G002539	0	0.05405	0.160554
Glysoja.02G002546	0.141837	0.097249	0.154996
Glysoja.02G002554	0.195291	0	0.405745
Glysoja.02G002556	0	0	0
Glysoja.02G002558	0.387348	0.260406	0.017422
Glysoja.02G002559	0	0	0.079937
Glysoja.02G002563	0.500434	0.401357	0.652744
Glysoja.02G002570	0.820432	0.177986	0.537012
Glysoja.02G002571	0	0	0.048257
Glysoja.02G002575	0	0	0
Glysoja.02G002578	0	0	0
Glysoja.02G002580	0.918151	0.078493	0
Glysoja.02G002584	0.039543	0.109646	0.020454
Glysoja.02G002591	0.619212	0.151579	0.157855
Glysoja.02G002592	0	0	0.072207
Glysoja.02G002593	0.120959	0	0
Glysoja.02G002597	0.156073	0	0
Glysoja.02G002599	0.117567	0.135662	0.377841
Glysoja.02G002600	0	0	0
Glysoja.02G002601	0.263018	0.125398	0.045755
Glysoja.02G002602	0	0	0
Glysoja.02G002603	0.071006	0.365757	0.144952
Glysoja.02G002605	0	0	0.066063
Glysoja.02G002606	0.360399	0.066677	0.08081
Glysoja.02G002610	0.134584	0	0.140207
Glysoja.02G002614	0	0	0
Glysoja.02G002615	0	0	0
Glysoja.02G002618	0	0	0
Glysoja.02G002620	0	0	0.154612
Glysoja.02G002629	0	0.076987	0.33481
Glysoja.02G002631	0	0	0
Glysoja.02G002640	0	0.286918	0.258844
Glysoja.02G002644	0.937127	0.504123	0.872166
Glysoja.02G002646	0.628205	0.576158	0.905496
Glysoja.02G002649	0	0	0
Glysoja.02G002655	0	0	0.772037
Glysoja.02G002660	0	0.940099	0.228776
Glysoja.02G002663	0.653648	0.106887	0.77006
Glysoja.02G002664	0.493195	0.177982	0.643591
Glysoja.02G002667	0.074299	0	0.248009
Glysoja.02G002676	0.160607	0	0
Glysoja.02G002683	0	0	0.505554
Glysoja.02G002690	0.131132	0	0.39084
Glysoja.02G002691	0	0	0
Glysoja.02G002692	0	0	0
Glysoja.02G002697	0	0	0
Glysoja.02G002702	0	0	0
Glysoja.02G002705	0	0.42737	0
Glysoja.02G002706	0	0.12585	0.222309
Glysoja.02G002709	0	0	0.698221
Glysoja.02G002714	0.118216	0.193485	0.193713
Glysoja.02G002716	0	0.35578	0.663061
Glysoja.02G002726	0.167982	0.143826	0.314728
Glysoja.02G002729	0.070866	0.029477	0.1245
Glysoja.02G002730	0	0	0.399488
Glysoja.02G002731	0.299844	0.426947	0.946749
Glysoja.02G002732	0	0	0
Glysoja.02G002733	0.049542	0.028733	0.165342
Glysoja.02G002736	0.09426	0	0
Glysoja.02G002741	0	0	0
Glysoja.02G002742	0.26227	0.712171	0.827819
Glysoja.02G002744	0.061208	0.156469	0
Glysoja.02G002750	0	0	0
Glysoja.02G002753	0	0	0.232386
Glysoja.02G002755	0	0	0
Glysoja.02G002758	0	0	0
Glysoja.02G002759	0	0	0
Glysoja.02G002765	0	0	0
Glysoja.02G002772	0.024006	0	0.099171
Glysoja.02G002774	0	0	0
Glysoja.02G002778	0	0.105519	0
Glysoja.02G002779	0	0.080342	0.319591
Glysoja.02G002781	0	0	0
Glysoja.02G002784	0.068608	0.086666	0
Glysoja.02G002794	0.041835	0	0.25195
Glysoja.02G002795	0	0	0
Glysoja.02G002799	0	0.0567	0
Glysoja.02G002801	0	0	0.074258
Glysoja.02G002804	0	0	0
Glysoja.02G002806	0	0	0
Glysoja.02G002809	0	0	0
Glysoja.02G002810	0	0	0.138339
Glysoja.02G002814	0	0.228747	0
Glysoja.02G002816	0	0	0
Glysoja.02G002817	0	0	0
Glysoja.02G002820	0	0	0
Glysoja.02G002823	0.104838	0.14734	0.370477
Glysoja.02G002824	0.235788	0.090374	0.190568
Glysoja.02G002827	0.565585	0.135594	0
Glysoja.02G002840	0.043642	0.089739	0.045147
Glysoja.02G002844	0.047131	0	0.18031
Glysoja.02G002855	0.225756	0	0.413916
Glysoja.02G002857	0.942305	1.450632	0.183318
Glysoja.02G002865	0	0	0
Glysoja.02G002867	0	0	0
Glysoja.02G002869	0.283665	0.085017	0
Glysoja.02G002880	0.098664	0.44068	0.201981
Glysoja.02G002886	0	0	0
Glysoja.02G002890	0.13267	0	0.872113
Glysoja.02G002892	0.149327	0	0.050593
Glysoja.02G002898	0.531327	0.151939	0.666547
Glysoja.02G002900	0.107995	0.370669	0.661457
Glysoja.02G002901	0	0	0
Glysoja.02G002902	0.126308	0.134097	0.089051
Glysoja.02G002905	0	0	0
Glysoja.02G002908	0.093164	0	0
Glysoja.02G002909	0.431205	0	0
Glysoja.02G002911	0	0	0
Glysoja.02G002912	0	0	0
Glysoja.02G002914	0	0	0
Glysoja.02G002918	0.5297	0	0
Glysoja.02G002922	0.073226	0.384858	0.651057
Glysoja.02G002924	0.059654	0.063217	0
Glysoja.02G002927	0	0	0
Glysoja.02G002931	0	0	0
Glysoja.02G002933	0.237074	0.268128	0.31156
Glysoja.02G002935	0.069186	0	0.779223
Glysoja.02G002939	0.594156	0.199361	0
Glysoja.02G002943	0.394574	0	0.087245
Glysoja.02G002944	0	0	0
Glysoja.02G002945	0	0.07511	0
Glysoja.02G002946	0	0	0
Glysoja.02G002948	0	0.048792	0
Glysoja.02G002951	0	0	0
Glysoja.02G002952	0	0	0
Glysoja.02G002953	0.141602	0.213923	0.40833
Glysoja.02G002955	0	0	0
Glysoja.02G002956	0.217166	0.448398	0
Glysoja.02G002958	0	0	0
Glysoja.02G002963	0	0	0
Glysoja.02G002969	0	0.704844	0.3072
Glysoja.02G002972	0.479132	1.160342	0.914515
Glysoja.02G002973	0.613886	0.336746	0.76603
Glysoja.02G002974	0.103925	0	0
Glysoja.02G002975	0	0	0
Glysoja.02G002979	0	0.053415	0
Glysoja.02G002981	0	0	0
Glysoja.02G002994	0	0.375015	0.611169
Glysoja.02G002998	0	0	0
Glysoja.02G003003	0	0	0
Glysoja.02G003011	0.147683	0.038407	0.7885
Glysoja.02G003013	0.214221	0.079622	0
Glysoja.02G003014	0.171852	0.253989	0.502499
Glysoja.02G003015	0	0	0
Glysoja.02G003019	0.431616	0	0
Glysoja.02G003021	0	0	0
Glysoja.02G003023	0.862762	0.7865	0.63482
Glysoja.02G003028	0.397521	0.178757	0.244722
Glysoja.02G003029	0	0.020785	0
Glysoja.02G003030	0	0	0
Glysoja.02G003037	0	0	0
Glysoja.02G003040	0	0	0
Glysoja.02G003041	0	0.118129	1.575334
Glysoja.02G003042	0	0	0
Glysoja.02G003044	0	0	0
Glysoja.02G003045	0.040948	0	0.063259
Glysoja.02G003046	0.114379	0.868899	0.875242
Glysoja.02G003049	0.13251	0.182874	0
Glysoja.02G003050	0	0.557277	0.418718
Glysoja.02G003052	0	0	0.067635
Glysoja.02G003058	0.454716	0.57851	0.38674
Glysoja.02G003062	0.635947	1.056597	1.674968
Glysoja.02G003064	0	0	0
Glysoja.02G003066	0.50857	0	0
Glysoja.02G003069	0	0	0
Glysoja.02G003071	0	0	0
Glysoja.02G003072	0.364173	0.16513	0.291279
Glysoja.02G003077	0.461492	0.168021	0.449823
Glysoja.02G003079	0	0.057744	0
Glysoja.02G003081	0.332239	0	0
Glysoja.02G003083	0	0	0
Glysoja.02G003087	0	0.95326	0.245617
Glysoja.02G003088	0	0	0
Glysoja.02G003090	0	0	0
Glysoja.02G003096	0	0	0.762397
Glysoja.02G003103	0.141882	0.055015	0.057484
Glysoja.02G003104	0	0	0
Glysoja.02G003105	0	0	0
Glysoja.02G003113	0	0.269054	0
Glysoja.02G003114	0	0	0.113244
Glysoja.02G003115	0.633252	0.5735	0.826918
Glysoja.02G003117	0.251559	0	0.611218
Glysoja.02G003122	0.123306	0	0.085039
Glysoja.02G003124	0	0	0.472671
Glysoja.02G003127	0	0	0.481196
Glysoja.02G003129	0.112928	0	0
Glysoja.02G003130	0.094968	0.098957	0.531604
Glysoja.02G003137	0	0.101504	0
Glysoja.02G003153	0.845733	0.127707	0
Glysoja.02G003154	0	0	0
Glysoja.02G003160	0	0	0
Glysoja.02G003161	0	0	0
Glysoja.02G003162	0.222346	0	0
Glysoja.02G003166	0	0	0.542611
Glysoja.02G003172	0.421405	0.224648	0.644233
Glysoja.02G003174	0.997734	0.639045	0.897111
Glysoja.02G003175	0	0	0
Glysoja.02G003179	0	0	0.34792
Glysoja.02G003180	0	0	0
Glysoja.02G003181	0	0	0
Glysoja.02G003182	0	0	0.139682
Glysoja.02G003183	0	0	0.058828
Glysoja.02G003187	0.76819	0.827738	0.852817
Glysoja.02G003191	0	0	0
Glysoja.02G003202	0	0	0
Glysoja.02G003204	0	0	0
Glysoja.02G003206	0	0	0
Glysoja.02G003208	0	0	0
Glysoja.02G003209	0	0	0.239144
Glysoja.02G003210	0.212523	0.239771	0.186223
Glysoja.02G003211	0	0	0
Glysoja.02G003212	0	0	0.115555
Glysoja.02G003213	0	0	0
Glysoja.02G003215	0.604435	0.02675	0.226311
Glysoja.02G003217	0.015698	0.016303	0.041682
Glysoja.02G003218	0.64963	0.176559	0.351164
Glysoja.02G003220	0	0	0
Glysoja.02G003222	0.431997	0.462959	0.845613
Glysoja.02G003223	0.081707	0.333152	0
Glysoja.02G003230	0	0	0.477906
Glysoja.02G003233	0.378521	0.655387	0.27602
Glysoja.02G003235	0	0	0.069106
Glysoja.02G003243	0	0.064209	0.460424
Glysoja.02G003245	0.342087	0.085556	0.182513
Glysoja.02G003247	0.163704	0.142999	0.038302
Glysoja.02G003248	0	0	0
Glysoja.02G003249	0.676165	0.204263	0
Glysoja.02G003251	0.247227	0.204709	0.66397
Glysoja.02G003252	0.167802	0.035324	0.593725
Glysoja.02G003259	0	0	0
Glysoja.02G003260	0	0	0
Glysoja.02G003261	0	0	0
Glysoja.02G003263	0	0	0.259924
Glysoja.02G003265	0	0	0
Glysoja.02G003267	0.673672	0.542467	0
Glysoja.02G003268	0	0	0
Glysoja.02G003269	0	0	0
Glysoja.02G003271	0	0	0
Glysoja.02G003273	0	0	0
Glysoja.02G003274	0.19589	0.120665	0.184767
Glysoja.02G003282	0	0	0
Glysoja.02G003283	0	0	0
Glysoja.02G003284	0	0.037539	0.018634
Glysoja.02G003291	0.041702	0	0
Glysoja.02G003292	0	0	0
Glysoja.02G003293	0	0	0
Glysoja.02G003297	0	0.213774	0.558828
Glysoja.02G003298	0	0.782345	0
Glysoja.02G003299	0	0.22617	0.237956
Glysoja.02G003302	0.331389	0.034335	0.119764
Glysoja.02G003309	0.033502	0.017782	0.022141
Glysoja.02G003313	0.093562	0	0.241974
Glysoja.02G003314	0.046781	0	0.048395
Glysoja.02G003321	0	0	0
Glysoja.02G003326	0	0	0
Glysoja.02G003327	0	0.073565	0.325656
Glysoja.02G003328	0	0	0
Glysoja.02G003329	0	0.043837	0
Glysoja.02G003330	0	0	0.271786
Glysoja.02G003337	0.832705	0	0
Glysoja.02G003339	0	0	0
Glysoja.02G003342	0.305233	0.110002	0.476212
Glysoja.02G003343	0	0	0
Glysoja.02G003344	0	0	0
Glysoja.02G003345	0	0	0
Glysoja.02G003355	0	0	0
Glysoja.02G003356	0	0.080818	0.079811
Glysoja.02G003358	1.101095	0.824655	0.933228
Glysoja.02G003362	0.102787	0	0
Glysoja.02G003363	0	0	0
Glysoja.02G003365	0.061496	0.063651	0.064646
Glysoja.02G003366	0	0	0.078178
Glysoja.02G003368	0.042485	0.02206	0
Glysoja.02G003369	0	0	0
Glysoja.02G003372	0	0	0
Glysoja.02G003375	0.097017	0	0
Glysoja.02G003376	0	0	0
Glysoja.02G003377	0	0	0
Glysoja.02G003380	0	0	0
Glysoja.02G003381	0	0	0
Glysoja.02G003382	0	0	0
Glysoja.02G003384	0.086188	0.054583	0.628792
Glysoja.02G003385	0.071704	0.036985	0.366758
Glysoja.02G003391	0	0	0.490724
Glysoja.02G003392	0.133335	0.052619	0.245523
Glysoja.02G003393	0	0	0
Glysoja.02G003394	0.640286	0	0.05697
Glysoja.02G003395	0	0.076026	0.964518
Glysoja.02G003396	0	0	0
Glysoja.02G003397	0.16923	0.102548	0.610402
Glysoja.02G003399	0	0	0
Glysoja.02G003401	0	0	0
Glysoja.02G003409	0.218936	0.50453	0.682098
Glysoja.02G003416	0	0	0
Glysoja.02G003417	0	0	0
Glysoja.02G003421	0	0	0
Glysoja.02G003423	0	0	0
Glysoja.02G003427	0	0	0
Glysoja.02G003428	0	0	0
Glysoja.02G003429	0.703497	0	0
Glysoja.02G003431	0.571736	0.344325	0.530218
Glysoja.02G003433	0	0	0
Glysoja.02G003437	0.042424	0.062939	0.168756
Glysoja.02G003438	0	0.119877	0
Glysoja.02G003442	0.319797	0.673728	0.635224
Glysoja.02G003443	0.286816	0	0
Glysoja.02G003444	0.712952	0.530667	0.956529
Glysoja.02G003455	0	0	0
Glysoja.02G003456	0	0	0
Glysoja.02G003457	0	0	0
Glysoja.02G003458	0.277534	0.368122	0
Glysoja.02G003460	0	0	0
Glysoja.02G003464	0.404135	1.092068	0.081071
Glysoja.02G003475	0	0	0
Glysoja.02G003482	0	0	0
Glysoja.02G003483	0	0	0
Glysoja.02G003484	0.139037	0	0.085149
Glysoja.02G003489	0.977127	0	0
Glysoja.02G003495	0.18003	0.44809	0.665496
Glysoja.02G003498	0.617144	0	0.460679
Glysoja.02G003507	0	0	0
Glysoja.02G003510	0.046881	0	0
Glysoja.02G003511	0.075014	0.055976	0.110895
Glysoja.02G003514	0.43297	0.375474	0.988531
Glysoja.02G003517	0	0	0
